ClaimNumber,Reserve_Profile,ExposureYear,IncurredLoss,UltimateLoss,AssignedEarmarkedLoss,FinancePremium,LossType,ClaimStatus,ReportedDate,SettlementDate,Currency,GeographicalLocation
CLM004013,Homeowners,2013,81606.67,94471.35,54324.73,6557.51,Gross,Open,2018-04-12,,EUR,Berlin
CLM004014,Auto Liability,2012,90494.19,63589.34,57163.86,5783.53,Gross,Closed,2017-08-22,2018-03-29,GBP,Los Angeles
CLM004015,Auto Liability,2020,2548.69,10110.78,78838.12,7134.03,Gross,Reopened,2018-09-06,2020-01-20,AUD,Chicago
CLM004016,Homeowners,2012,93452.02,73910.29,43533.45,4407.56,Net,Open,2023-03-16,,AUD,Los Angeles
CLM004017,Workers Comp,2015,81169.06,122188.16,22073.84,1095.35,Gross,Reopened,2012-10-09,2013-01-16,GBP,Berlin
CLM004018,Auto Liability,2022,83884.7,15714.19,54851.97,9631.24,Net,Closed,2022-07-26,2024-01-28,EUR,London
CLM004019,Auto Liability,2017,10235.45,11369.19,78360.38,4436.55,Gross,Closed,2019-08-09,2020-04-08,GBP,Chicago
CLM004020,Workers Comp,2016,74139.02,23891.1,14588.51,6720.81,Net,Closed,2023-02-24,2024-08-23,EUR,Berlin
CLM004021,Workers Comp,2020,96031.75,114895.62,26416.83,5406.84,Net,Closed,2015-09-03,2015-10-30,EUR,Paris
CLM004022,Commercial,2010,68176.19,108875.31,43579.54,735.8,Gross,Closed,2015-06-29,2016-06-07,CAD,Los Angeles
CLM004023,Workers Comp,2020,57485.58,85187.65,14032.06,9536.92,Gross,Closed,2016-05-06,2018-11-26,EUR,New York
CLM004024,Homeowners,2015,94617.34,70765.73,2266.54,7966.86,Net,Reopened,2023-03-27,2025-11-15,CAD,Berlin
CLM004025,Homeowners,2016,44850.78,133360.55,27290.16,1661.16,Gross,Open,2024-08-22,,USD,Sydney
CLM004026,Commercial,2021,60330.06,115237.98,69296.98,9820.16,Net,Closed,2015-12-16,2017-06-04,EUR,Berlin
CLM004027,Auto Liability,2016,48157.49,121979.4,3955.74,7421.63,Net,Open,2022-09-13,,GBP,Sydney
CLM004028,Auto Liability,2018,93351.78,122176.08,34599.86,4828.75,Gross,Reopened,2014-11-22,2015-03-23,CAD,Toronto
CLM004029,Workers Comp,2020,8532.39,96764.86,61094.96,6191.43,Net,Closed,2018-07-27,2020-12-02,USD,London
CLM004030,Homeowners,2020,50610.85,69244.18,76278.02,1246.02,Gross,Closed,2016-06-30,2018-12-03,USD,Toronto
CLM004031,Auto Liability,2019,69008.29,129836.99,78845.29,5692.03,Net,Open,2024-04-22,,EUR,Sydney
CLM004032,Commercial,2014,79398.75,138975.11,34046.57,921.88,Gross,Open,2013-12-31,,GBP,Paris
CLM004033,Commercial,2010,58718.85,4547.1,76055.55,5539.58,Gross,Open,2024-01-09,,EUR,London
CLM004034,Homeowners,2011,90982.86,8681.68,3315.81,5616.42,Gross,Closed,2014-01-04,2015-11-28,AUD,Toronto
CLM004035,Commercial,2024,94257.15,143852.75,59800.4,8769.5,Net,Open,2024-08-16,,USD,Berlin
CLM004036,Commercial,2013,7367.6,42296.93,51598.31,7305.56,Gross,Open,2018-04-30,,AUD,Los Angeles
CLM004037,Homeowners,2014,40834.68,131132.05,20336.99,2645.61,Net,Reopened,2024-02-01,2025-07-05,AUD,Paris
CLM004038,Workers Comp,2018,3322.44,58930.47,40831.82,8906.58,Net,Closed,2012-11-24,2014-11-06,CAD,Los Angeles
CLM004039,Workers Comp,2020,33612.25,18745.91,10799.52,5817.78,Gross,Closed,2012-08-29,2013-01-15,AUD,Paris
CLM004040,Commercial,2024,54149.95,12986.04,69791.97,6142.52,Net,Closed,2016-07-18,2017-01-07,USD,Berlin
CLM004041,Workers Comp,2010,91168.7,24319.68,28952.9,1856.02,Gross,Open,2023-12-02,,USD,Chicago
CLM004042,Workers Comp,2012,84808.88,38234.09,50270.54,8606.18,Net,Reopened,2024-12-08,2027-04-20,GBP,Paris
CLM004043,Commercial,2014,13622.47,73789.23,13122.71,9323.46,Net,Open,2018-03-19,,EUR,London
CLM004044,Workers Comp,2012,10210.01,105523.19,16890.11,7794.91,Gross,Closed,2016-11-09,2017-01-23,GBP,Toronto
CLM004045,Commercial,2013,59337.47,147973.39,79360.53,9419.37,Gross,Open,2012-06-17,,GBP,Chicago
CLM004046,Auto Liability,2024,53679.68,66784.5,60370.37,3162.54,Net,Closed,2014-12-19,2016-08-11,EUR,New York
CLM004047,Homeowners,2023,27371.39,78209.56,76976.76,8638.97,Gross,Open,2014-02-11,,USD,New York
CLM004048,Homeowners,2012,90045.86,78750.54,24020.17,4991.15,Gross,Open,2010-12-09,,CAD,Chicago
CLM004049,Workers Comp,2013,92809.27,81375.72,13582.75,1806.39,Net,Closed,2020-07-27,2021-10-01,AUD,New York
CLM004050,Workers Comp,2023,40858.53,78143.36,40493.94,6754.25,Gross,Open,2019-03-06,,CAD,Toronto
CLM004051,Workers Comp,2024,89139.95,2307.44,39826.13,6904.38,Net,Closed,2017-10-31,2019-11-23,AUD,Los Angeles
CLM004052,Homeowners,2022,39010.94,1257.0,14408.25,3011.86,Gross,Open,2013-06-02,,EUR,Toronto
CLM004053,Auto Liability,2022,73944.87,15552.28,58790.96,469.43,Gross,Open,2013-04-23,,EUR,Chicago
CLM004054,Auto Liability,2024,48118.28,16131.93,29261.31,2158.5,Net,Open,2023-09-20,,GBP,Paris
CLM004055,Homeowners,2024,13135.73,106029.64,15316.04,4117.82,Net,Closed,2022-01-08,2023-01-13,EUR,Toronto
CLM004056,Auto Liability,2010,92865.49,31532.49,26892.68,1842.12,Gross,Open,2015-11-10,,AUD,Sydney
CLM004057,Homeowners,2021,45955.56,134312.4,45310.87,2101.49,Gross,Open,2014-05-30,,CAD,Los Angeles
CLM004058,Auto Liability,2017,73714.22,139362.34,58254.44,4035.63,Net,Reopened,2015-06-03,2015-10-28,CAD,New York
CLM004059,Commercial,2013,37350.21,146408.11,38810.33,9625.51,Gross,Reopened,2024-09-21,2026-10-27,CAD,Chicago
CLM004060,Commercial,2016,2869.21,140923.11,42284.8,7689.59,Gross,Closed,2017-08-29,2018-02-25,CAD,New York
CLM004061,Homeowners,2011,10952.51,41511.36,11546.2,3333.53,Gross,Closed,2011-07-11,2012-01-23,GBP,New York
CLM004062,Auto Liability,2011,50125.73,76956.75,73217.93,9525.72,Gross,Closed,2020-12-08,2022-09-05,CAD,Chicago
CLM004063,Workers Comp,2015,69306.47,27142.79,74333.57,6527.34,Net,Closed,2022-01-22,2024-04-02,AUD,Los Angeles
CLM004064,Auto Liability,2023,34138.8,121125.24,54832.41,4663.41,Gross,Open,2020-02-04,,GBP,Sydney
CLM004065,Commercial,2011,69853.36,133376.32,1901.7,4789.34,Net,Open,2013-02-26,,GBP,Sydney
CLM004066,Commercial,2024,70164.92,127842.04,43197.4,4225.3,Net,Closed,2020-04-02,2021-07-12,GBP,Paris
CLM004067,Auto Liability,2024,70689.65,65571.68,50522.91,2483.32,Gross,Closed,2019-12-01,2021-09-22,EUR,Paris
CLM004068,Auto Liability,2015,49759.66,114042.41,79575.01,3989.0,Net,Reopened,2024-06-16,2024-09-27,GBP,Chicago
CLM004069,Workers Comp,2020,91573.73,15539.3,79687.32,5373.38,Gross,Closed,2019-03-14,2020-04-08,AUD,Toronto
CLM004070,Workers Comp,2024,49430.46,6996.47,68680.09,5374.67,Gross,Reopened,2012-08-30,2013-01-02,CAD,Los Angeles
CLM004071,Auto Liability,2011,45576.25,113232.23,5574.56,7665.02,Net,Closed,2020-09-12,2021-07-30,EUR,Paris
CLM004072,Auto Liability,2013,20738.7,64377.94,76285.47,3716.22,Net,Closed,2020-03-17,2020-10-09,CAD,Los Angeles
CLM004073,Auto Liability,2016,31457.85,149336.84,49206.57,7224.62,Net,Open,2023-10-13,,USD,New York
CLM004074,Auto Liability,2017,5191.11,15490.88,64170.5,5865.3,Gross,Closed,2019-05-05,2021-09-01,EUR,New York
CLM004075,Homeowners,2024,63719.99,128488.52,32871.83,9626.08,Gross,Reopened,2018-05-25,2019-04-24,AUD,Los Angeles
CLM004076,Auto Liability,2012,25605.04,72517.48,25913.72,3975.79,Gross,Open,2013-07-15,,EUR,Berlin
CLM004077,Workers Comp,2023,31111.37,124245.38,37327.91,9031.92,Net,Reopened,2021-10-23,2024-04-09,GBP,Los Angeles
CLM004078,Commercial,2024,77310.64,122751.97,12176.52,8242.3,Net,Closed,2017-10-31,2020-01-07,EUR,Chicago
CLM004079,Homeowners,2022,33394.9,137482.81,28886.76,6449.11,Net,Open,2010-06-13,,GBP,Paris
CLM004080,Auto Liability,2018,24977.39,45379.65,68680.59,6614.24,Net,Reopened,2020-09-24,2023-01-31,CAD,Berlin
CLM004081,Commercial,2011,17736.72,142520.1,3517.06,1029.57,Net,Closed,2014-09-11,2015-05-03,EUR,Berlin
CLM004082,Homeowners,2017,77710.98,23598.38,12494.8,9512.2,Gross,Reopened,2019-06-25,2021-12-07,EUR,Sydney
CLM004083,Commercial,2017,13840.92,13213.35,10446.73,1247.97,Gross,Closed,2013-12-11,2015-08-10,AUD,Paris
CLM004084,Auto Liability,2022,45921.62,65310.71,32544.51,5719.69,Net,Reopened,2015-09-27,2017-08-18,USD,Toronto
CLM004085,Auto Liability,2023,51186.08,124420.12,79760.46,3434.69,Net,Closed,2024-07-19,2026-06-27,EUR,London
CLM004086,Workers Comp,2013,69051.6,71539.75,14281.96,4412.55,Net,Reopened,2012-03-11,2012-11-15,CAD,New York
CLM004087,Auto Liability,2010,63695.06,124563.71,12065.87,6179.79,Net,Open,2017-07-28,,GBP,Paris
CLM004088,Auto Liability,2022,81261.35,109723.33,73246.93,9106.74,Gross,Closed,2017-04-14,2018-01-26,CAD,Berlin
CLM004089,Homeowners,2010,5430.39,32204.83,70623.02,4684.16,Net,Closed,2014-08-18,2016-08-31,AUD,New York
CLM004090,Workers Comp,2011,30347.63,142383.36,3063.11,9879.75,Net,Reopened,2010-08-22,2011-05-18,EUR,New York
CLM004091,Homeowners,2023,28733.28,10056.39,60260.62,6009.56,Net,Closed,2015-02-20,2017-06-25,USD,New York
CLM004092,Commercial,2024,15455.67,134843.68,52609.52,1773.43,Gross,Open,2012-08-19,,USD,Los Angeles
CLM004093,Auto Liability,2021,29628.65,46362.07,61535.39,2062.09,Gross,Reopened,2019-03-25,2020-08-09,EUR,Toronto
CLM004094,Commercial,2023,31666.77,75522.06,39812.95,7217.89,Net,Reopened,2023-09-11,2024-03-14,USD,New York
CLM004095,Homeowners,2018,52666.56,63930.43,79314.65,693.9,Gross,Reopened,2023-12-28,2024-08-31,CAD,Paris
CLM004096,Auto Liability,2022,66706.74,26603.35,3985.84,4907.35,Net,Open,2012-11-11,,GBP,Chicago
CLM004097,Auto Liability,2011,38728.95,54363.88,19132.54,1652.55,Net,Open,2022-04-09,,EUR,Chicago
CLM004098,Homeowners,2011,72227.55,29747.23,32025.41,4445.54,Net,Closed,2022-03-18,2023-01-11,GBP,Toronto
CLM004099,Homeowners,2015,34280.37,31379.08,36257.35,7549.19,Gross,Reopened,2013-11-08,2015-05-19,USD,London
CLM004100,Homeowners,2016,29738.08,28871.47,73748.71,4696.37,Net,Open,2010-07-27,,AUD,London
CLM004101,Homeowners,2022,54577.62,73863.59,45020.35,1801.82,Net,Closed,2021-12-19,2024-02-20,GBP,Sydney
CLM004102,Homeowners,2016,3347.92,119891.77,4086.32,2668.87,Gross,Open,2014-10-19,,AUD,New York
CLM004103,Auto Liability,2024,8899.12,85776.54,32925.11,3801.89,Gross,Open,2011-05-11,,CAD,Chicago
CLM004104,Homeowners,2022,42378.98,134087.78,33610.99,881.7,Net,Open,2012-06-20,,AUD,Berlin
CLM004105,Auto Liability,2018,94348.36,95845.13,77256.53,5926.51,Net,Closed,2019-11-08,2021-03-27,GBP,Sydney
CLM004106,Auto Liability,2015,72429.67,103711.68,48136.17,6153.83,Gross,Open,2016-01-16,,GBP,Chicago
CLM004107,Homeowners,2023,9724.53,100473.48,51034.26,809.09,Gross,Open,2014-10-16,,EUR,Los Angeles
CLM004108,Homeowners,2017,84785.48,67969.42,57203.62,4142.65,Gross,Open,2011-04-05,,AUD,Paris
CLM004109,Workers Comp,2020,73497.78,103711.48,61718.13,4257.21,Net,Reopened,2022-04-17,2023-06-29,CAD,Paris
CLM004110,Auto Liability,2015,61483.71,11386.45,50986.56,3471.43,Net,Open,2012-07-05,,EUR,Sydney
CLM004111,Homeowners,2011,82209.0,129117.87,19356.95,5665.85,Gross,Reopened,2021-08-30,2023-03-03,EUR,London
CLM004112,Homeowners,2010,41006.87,116894.01,69986.65,3590.38,Gross,Open,2022-12-18,,CAD,Berlin
CLM004113,Homeowners,2014,22928.6,37539.26,58703.52,4280.81,Net,Reopened,2019-04-25,2020-09-20,EUR,Chicago
CLM004114,Workers Comp,2023,51690.32,115436.84,59478.7,8015.73,Gross,Open,2022-10-10,,CAD,New York
CLM004115,Workers Comp,2018,55335.33,2883.75,79726.26,1788.67,Net,Reopened,2016-01-04,2018-04-25,USD,New York
CLM004116,Commercial,2017,54294.31,33369.74,64300.86,6267.32,Net,Reopened,2012-08-17,2015-01-16,EUR,London
CLM004117,Auto Liability,2023,56942.31,10705.45,66417.54,5154.83,Net,Reopened,2023-04-26,2024-02-07,GBP,Los Angeles
CLM004118,Commercial,2022,94921.79,117253.81,76136.74,3189.7,Gross,Open,2015-11-28,,USD,Toronto
CLM004119,Homeowners,2013,90322.32,113625.25,12515.15,7329.84,Net,Closed,2011-01-29,2013-09-14,EUR,London
CLM004120,Workers Comp,2014,87695.99,122231.77,40069.33,5601.65,Gross,Reopened,2019-12-12,2020-06-28,CAD,Chicago
CLM004121,Workers Comp,2022,80340.26,1667.77,46655.08,4878.14,Gross,Reopened,2024-07-07,2025-11-09,USD,Chicago
CLM004122,Commercial,2014,94399.38,75683.68,26677.42,6743.16,Gross,Reopened,2022-06-05,2024-10-18,USD,Berlin
CLM004123,Workers Comp,2015,10750.97,106020.59,67232.57,8062.45,Gross,Reopened,2021-02-10,2022-12-22,GBP,Toronto
CLM004124,Homeowners,2012,27247.2,24154.77,61112.36,9732.15,Net,Reopened,2023-04-05,2025-07-09,EUR,Berlin
CLM004125,Workers Comp,2014,50010.54,97818.82,57810.2,6367.63,Net,Closed,2015-12-18,2016-05-06,EUR,New York
CLM004126,Commercial,2011,84806.91,13532.4,79773.38,8769.51,Net,Open,2015-02-10,,CAD,Toronto
CLM004127,Homeowners,2019,51011.41,28017.55,21120.82,210.7,Gross,Closed,2014-12-05,2015-08-11,USD,Berlin
CLM004128,Commercial,2010,75055.44,71893.73,58968.85,5396.31,Net,Open,2011-05-20,,GBP,Paris
CLM004129,Workers Comp,2020,14757.03,98381.21,44336.66,2303.55,Net,Closed,2011-12-21,2013-07-04,CAD,New York
CLM004130,Commercial,2010,25988.97,22734.5,25382.64,1123.09,Net,Open,2015-06-11,,CAD,Berlin
CLM004131,Commercial,2019,73445.83,28598.28,13266.66,5413.32,Net,Reopened,2012-05-24,2013-04-13,GBP,Toronto
CLM004132,Auto Liability,2016,17308.67,31462.51,71722.77,7518.9,Gross,Open,2017-11-18,,EUR,Chicago
CLM004133,Workers Comp,2011,35784.24,36566.42,47838.71,4240.27,Gross,Open,2011-09-26,,GBP,New York
CLM004134,Workers Comp,2013,27221.76,34756.52,66082.24,6767.05,Net,Reopened,2021-12-26,2023-11-24,EUR,Berlin
CLM004135,Commercial,2014,35636.31,59877.22,43854.93,4999.25,Gross,Reopened,2016-08-17,2019-05-05,AUD,Sydney
CLM004136,Auto Liability,2016,71124.08,98414.66,17988.18,4483.44,Gross,Open,2013-08-17,,USD,Toronto
CLM004137,Workers Comp,2011,37416.87,66266.74,27335.13,3044.52,Gross,Open,2012-10-05,,GBP,Toronto
CLM004138,Homeowners,2023,55971.07,116620.11,30832.34,3949.42,Net,Reopened,2016-05-22,2017-01-18,CAD,Chicago
CLM004139,Commercial,2015,10893.26,108171.01,77848.32,3628.0,Net,Closed,2013-02-13,2013-07-11,EUR,Toronto
CLM004140,Workers Comp,2010,80696.75,19852.51,947.85,6532.63,Gross,Reopened,2018-10-26,2019-12-14,USD,Los Angeles
CLM004141,Homeowners,2016,37618.97,8277.4,78860.45,1336.98,Gross,Open,2011-02-08,,USD,New York
CLM004142,Workers Comp,2018,65204.88,131813.29,78446.7,1107.84,Gross,Open,2020-04-11,,GBP,Toronto
CLM004143,Homeowners,2014,72813.57,12894.83,79693.99,6668.13,Gross,Open,2018-09-26,,CAD,Chicago
CLM004144,Commercial,2014,21756.43,23102.54,38388.76,5553.72,Net,Reopened,2011-11-27,2013-02-12,GBP,Berlin
CLM004145,Workers Comp,2013,88582.82,4297.86,77122.81,4415.96,Gross,Reopened,2012-06-26,2012-12-06,CAD,Chicago
CLM004146,Workers Comp,2012,62006.2,94622.12,31950.13,1693.94,Net,Closed,2020-07-14,2020-11-22,AUD,Paris
CLM004147,Auto Liability,2018,43443.79,87773.21,2590.41,4228.07,Gross,Open,2018-08-31,,GBP,Chicago
CLM004148,Commercial,2014,19051.18,148048.65,18335.6,7939.37,Net,Open,2015-04-11,,EUR,Sydney
CLM004149,Homeowners,2017,94287.79,133152.93,75651.05,8918.29,Gross,Reopened,2010-05-01,2010-07-31,GBP,Berlin
CLM004150,Workers Comp,2018,75751.75,62215.63,1594.29,7085.25,Net,Open,2017-11-05,,GBP,Berlin
CLM004151,Workers Comp,2014,21594.43,56366.29,43906.53,787.14,Net,Closed,2020-03-20,2022-10-06,AUD,Toronto
CLM004152,Homeowners,2019,34433.37,45230.95,6510.33,6770.02,Gross,Reopened,2020-09-20,2022-05-08,AUD,Sydney
CLM004153,Commercial,2018,81157.75,23708.63,23268.53,2561.66,Gross,Open,2019-11-01,,GBP,Sydney
CLM004154,Auto Liability,2011,69872.09,21574.46,7503.38,3289.46,Net,Reopened,2019-10-17,2019-11-22,CAD,Paris
CLM004155,Auto Liability,2018,76812.64,20710.27,68832.53,2119.56,Net,Reopened,2022-04-14,2024-09-27,AUD,Sydney
CLM004156,Workers Comp,2020,44678.91,18003.1,47490.12,7802.41,Gross,Closed,2016-08-11,2018-02-06,AUD,Sydney
CLM004157,Homeowners,2013,71931.15,36836.29,72217.46,6556.3,Gross,Reopened,2012-04-20,2013-04-16,CAD,Chicago
CLM004158,Workers Comp,2015,39262.88,46693.63,55224.08,6195.98,Gross,Open,2017-09-06,,USD,Chicago
CLM004159,Homeowners,2015,21915.03,144275.27,77696.82,6746.13,Gross,Closed,2019-01-20,2020-05-08,AUD,London
CLM004160,Auto Liability,2015,63635.03,87192.51,41035.27,2520.37,Net,Reopened,2019-05-27,2020-05-25,AUD,Paris
CLM004161,Commercial,2011,97625.38,148151.77,51277.49,4557.52,Net,Open,2024-09-05,,CAD,Paris
CLM004162,Homeowners,2016,31749.5,56497.58,46316.55,6405.89,Net,Reopened,2014-01-05,2016-08-28,CAD,Sydney
CLM004163,Auto Liability,2022,46635.99,69186.37,38998.7,6438.62,Gross,Reopened,2015-01-31,2016-12-21,GBP,Toronto
CLM004164,Workers Comp,2015,67726.14,49362.22,67753.77,7960.15,Gross,Closed,2016-02-14,2016-12-27,GBP,Los Angeles
CLM004165,Homeowners,2020,54609.12,28250.26,51739.75,3013.62,Gross,Closed,2011-02-08,2011-03-21,USD,Sydney
CLM004166,Commercial,2023,84499.35,22331.54,64204.33,7749.29,Net,Closed,2011-02-17,2011-06-30,USD,Berlin
CLM004167,Workers Comp,2010,76412.53,141816.8,63015.93,4513.81,Gross,Closed,2014-03-18,2015-12-30,USD,London
CLM004168,Workers Comp,2011,6771.42,148034.79,15688.09,6767.69,Net,Open,2021-08-20,,EUR,Berlin
CLM004169,Auto Liability,2016,99843.7,7691.51,52188.0,4666.05,Gross,Reopened,2010-08-05,2011-11-12,CAD,Toronto
CLM004170,Homeowners,2010,75487.84,23401.54,16372.02,9496.38,Net,Closed,2012-10-21,2013-05-11,AUD,Toronto
CLM004171,Workers Comp,2024,86526.43,64105.09,46873.98,1957.16,Net,Open,2017-09-14,,CAD,Paris
CLM004172,Commercial,2010,65468.57,28763.69,54356.06,6815.05,Net,Closed,2023-05-27,2024-05-11,CAD,Chicago
CLM004173,Homeowners,2010,85772.23,55218.18,79780.19,5850.04,Gross,Reopened,2012-03-16,2014-11-26,USD,Los Angeles
CLM004174,Commercial,2017,12125.91,20235.36,2928.09,1892.76,Gross,Closed,2019-03-04,2021-03-17,CAD,Los Angeles
CLM004175,Workers Comp,2013,35426.05,69020.25,7753.77,846.86,Gross,Reopened,2023-10-18,2023-12-31,EUR,Sydney
CLM004176,Commercial,2013,87765.67,41482.5,6623.62,8031.62,Gross,Reopened,2017-09-17,2019-04-15,AUD,Chicago
CLM004177,Auto Liability,2022,20963.87,53433.85,32169.72,1743.02,Net,Open,2017-09-10,,USD,Paris
CLM004178,Commercial,2011,8745.97,15052.59,65816.27,2027.77,Net,Closed,2013-06-25,2016-01-17,GBP,Los Angeles
CLM004179,Homeowners,2020,79023.78,64791.08,67602.48,9788.66,Gross,Closed,2011-03-10,2013-04-14,AUD,Toronto
CLM004180,Commercial,2020,83713.13,147505.38,59089.88,7229.16,Gross,Reopened,2011-03-05,2012-05-24,GBP,London
CLM004181,Commercial,2020,17102.57,49996.12,71801.82,2654.77,Gross,Closed,2013-04-02,2014-01-20,GBP,Chicago
CLM004182,Auto Liability,2010,85580.25,131587.96,26167.37,5991.3,Gross,Reopened,2021-08-28,2022-07-24,CAD,Paris
CLM004183,Commercial,2021,68990.01,126636.67,7508.29,5434.3,Net,Open,2016-12-29,,AUD,Los Angeles
CLM004184,Commercial,2019,52488.19,142856.7,5123.17,8475.84,Gross,Closed,2016-05-01,2017-01-11,EUR,Chicago
CLM004185,Workers Comp,2018,83194.77,118726.32,68244.55,7347.34,Net,Reopened,2015-06-19,2015-10-30,CAD,Berlin
CLM004186,Workers Comp,2016,42505.68,99279.93,58569.69,8350.87,Net,Closed,2015-11-28,2016-08-04,GBP,Toronto
CLM004187,Homeowners,2013,20205.4,128631.08,56039.92,2272.76,Net,Closed,2023-09-05,2024-09-02,AUD,Los Angeles
CLM004188,Workers Comp,2021,29200.41,12271.06,27504.27,6474.15,Gross,Open,2014-10-09,,CAD,Los Angeles
CLM004189,Workers Comp,2015,51011.24,69961.77,30702.46,594.36,Gross,Reopened,2013-09-04,2014-07-31,AUD,Toronto
CLM004190,Workers Comp,2023,53601.75,148399.18,76670.03,875.62,Gross,Open,2013-03-01,,USD,London
CLM004191,Workers Comp,2011,80752.5,115670.42,5572.48,7192.56,Gross,Open,2018-10-10,,EUR,New York
CLM004192,Auto Liability,2016,79343.92,144349.23,62011.67,439.32,Net,Open,2011-01-29,,EUR,New York
CLM004193,Workers Comp,2011,58555.29,117165.52,25115.85,5881.7,Gross,Reopened,2019-12-22,2021-04-21,EUR,London
CLM004194,Auto Liability,2019,78297.76,131357.41,3604.84,8435.97,Net,Reopened,2023-03-11,2024-06-18,GBP,Toronto
CLM004195,Auto Liability,2017,19985.57,106272.92,59534.32,3923.43,Gross,Closed,2015-08-03,2016-09-29,GBP,London
CLM004196,Workers Comp,2017,5956.39,114314.8,26807.49,639.44,Net,Reopened,2015-09-10,2017-10-12,EUR,London
CLM004197,Commercial,2010,87489.75,78953.52,57910.73,7195.71,Net,Open,2024-06-29,,AUD,New York
CLM004198,Auto Liability,2022,8479.89,138711.42,56758.52,9310.93,Net,Reopened,2017-11-04,2018-07-01,USD,Chicago
CLM004199,Commercial,2017,25422.15,123930.8,43015.56,7228.28,Gross,Closed,2019-06-24,2021-11-18,GBP,Sydney
CLM004200,Commercial,2011,69836.58,126738.86,62301.16,5868.78,Net,Open,2024-04-12,,CAD,Los Angeles
CLM004201,Workers Comp,2015,41535.35,101278.36,46692.55,2454.28,Net,Closed,2023-12-31,2024-02-09,CAD,Toronto
CLM004202,Homeowners,2022,87755.08,46382.41,23287.63,350.68,Gross,Reopened,2024-02-06,2024-10-08,GBP,Berlin
CLM004203,Workers Comp,2010,30500.0,6308.84,58862.17,7007.79,Net,Closed,2021-08-27,2022-03-08,EUR,Chicago
CLM004204,Homeowners,2014,2175.26,140412.61,47336.62,2464.06,Gross,Closed,2013-08-22,2014-05-03,AUD,London
CLM004205,Homeowners,2020,30764.91,88331.93,1511.82,8609.99,Gross,Reopened,2014-07-05,2016-08-09,USD,Paris
CLM004206,Workers Comp,2016,58229.43,45423.3,72180.71,4770.37,Net,Closed,2017-04-09,2018-01-09,CAD,New York
CLM004207,Workers Comp,2022,38217.9,23221.13,43878.67,5400.23,Net,Reopened,2016-07-13,2018-05-31,GBP,Chicago
CLM004208,Homeowners,2019,53952.4,124598.95,69555.87,7588.58,Gross,Open,2024-05-24,,AUD,Chicago
CLM004209,Workers Comp,2010,87783.21,125641.51,70677.58,7838.42,Net,Closed,2017-10-08,2019-12-19,EUR,Sydney
CLM004210,Homeowners,2024,91336.02,122361.69,35874.85,6497.98,Gross,Open,2024-11-12,,USD,Paris
CLM004211,Commercial,2011,27331.43,97117.32,40858.97,9396.63,Gross,Reopened,2024-07-04,2024-08-18,USD,Toronto
CLM004212,Workers Comp,2016,46751.91,55536.29,33552.47,9826.52,Net,Reopened,2022-02-19,2022-09-30,CAD,Paris
CLM004213,Commercial,2015,55365.26,46306.47,36230.22,9479.48,Gross,Closed,2019-01-19,2019-02-26,CAD,London
CLM004214,Auto Liability,2012,94962.13,2274.66,71664.2,8276.96,Net,Closed,2019-02-03,2020-07-30,GBP,New York
CLM004215,Commercial,2023,99863.11,125207.53,63157.45,7115.13,Net,Reopened,2020-08-12,2021-06-30,USD,London
CLM004216,Commercial,2019,24305.32,14027.47,10558.79,6700.59,Gross,Reopened,2019-08-28,2019-12-19,EUR,Berlin
CLM004217,Homeowners,2011,72971.01,94982.49,49019.47,1216.75,Net,Open,2021-05-21,,EUR,Paris
CLM004218,Commercial,2019,38425.08,76107.17,79674.58,2860.55,Net,Open,2023-06-16,,GBP,Chicago
CLM004219,Workers Comp,2013,1802.71,79476.71,47846.28,255.74,Net,Closed,2016-04-23,2016-07-19,USD,Toronto
CLM004220,Homeowners,2012,1916.0,139080.21,62976.79,1546.62,Net,Closed,2013-06-25,2015-11-22,CAD,Los Angeles
CLM004221,Auto Liability,2016,46596.03,5710.64,61640.39,4504.45,Net,Closed,2013-07-11,2015-01-03,EUR,Toronto
CLM004222,Workers Comp,2017,49345.16,116235.44,28350.24,1636.06,Net,Closed,2023-07-16,2025-04-23,AUD,Toronto
